0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.000004	0.000040	0.022888	-0.000040	1.000004	-0.125305	
2	1.000026	0.000021	0.003296	-0.000021	1.000026	-0.062073	
3	0.999966	0.000010	0.037354	-0.000010	0.999966	-0.000061	
4	0.999960	0.000045	0.026184	-0.000045	0.999960	0.060669	
5	1.000088	-0.000033	-0.101868	0.000033	1.000088	-0.086060	
6	0.999934	-0.000017	0.080872	0.000017	0.999934	0.070435	
7	0.999974	0.000025	0.066101	-0.000025	0.999974	0.019348	
8	1.000021	-0.000007	0.039612	0.000007	1.000021	0.040222	
9	1.000003	0.000001	0.041443	-0.000001	1.000003	-0.023376	
10	0.999941	0.000013	0.132324	-0.000013	0.999941	-0.068848	
11	1.000020	0.000015	0.010010	-0.000015	1.000020	-0.076416	
12	1.000002	0.000043	-0.018982	-0.000043	1.000002	0.045044	
13	0.999948	0.000038	0.065735	-0.000038	0.999948	-0.086670	
14	0.999960	0.000022	0.093933	-0.000022	0.999960	-0.024170	
15	1.000040	0.000043	-0.064209	-0.000043	1.000040	-0.072510	
16	0.999982	0.000021	0.018799	-0.000021	0.999982	0.021973	
17	0.999951	-0.000001	0.132935	0.000001	0.999951	-0.133667	
18	0.999994	0.000060	0.112122	-0.000060	0.999994	-0.073425	
19	1.000053	0.000030	-0.031799	-0.000030	1.000053	-0.135315	
20	0.999949	0.000006	0.072754	-0.000006	0.999949	-0.083191	
21	1.000001	0.000015	0.050537	-0.000015	1.000001	-0.130432	
22	1.000010	0.000016	0.099609	-0.000016	1.000010	0.039856	
23	0.999978	0.000006	0.120300	-0.000006	0.999978	-0.029175	
24	0.999963	0.000009	0.051697	-0.000009	0.999963	-0.109436	
25	1.000039	0.000028	-0.023621	-0.000028	1.000039	0.019836	
26	0.999999	0.000020	0.025391	-0.000020	0.999999	0.038330	
27	0.999910	0.000028	0.128479	-0.000028	0.999910	-0.034546	
28	1.000062	0.000043	0.033691	-0.000043	1.000062	-0.154297	
29	1.000004	0.000049	0.070801	-0.000049	1.000004	0.031006	
30	0.999958	-0.000051	0.214722	0.000051	0.999958	-0.099121	
31	1.000037	0.000058	-0.062500	-0.000058	1.000037	0.071960	
32	1.000013	-0.000041	-0.008545	0.000041	1.000013	-0.139526	
