0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.999987	0.000041	-0.002563	-0.000041	0.999987	-0.004272	
2	1.000005	0.000038	0.119873	-0.000038	1.000005	0.011200	
3	0.999980	0.000078	0.076172	-0.000078	0.999980	-0.019775	
4	1.000036	0.000033	0.005920	-0.000033	1.000036	-0.007843	
5	0.999994	-0.000011	0.036926	0.000011	0.999994	0.024689	
6	0.999990	0.000017	0.032288	-0.000017	0.999990	0.004486	
7	1.000022	0.000025	0.048523	-0.000025	1.000022	0.001831	
8	1.000004	-0.000016	0.020142	0.000016	1.000004	0.030609	
9	0.999967	0.000034	0.012573	-0.000034	0.999967	0.018341	
10	1.000051	0.000038	0.033142	-0.000038	1.000051	0.004608	
11	0.999984	0.000028	0.063293	-0.000028	0.999984	-0.053040	
12	0.999980	0.000035	0.070679	-0.000035	0.999980	0.057281	
13	0.999976	0.000029	0.016785	-0.000029	0.999976	-0.048096	
14	1.000063	0.000155	-0.049438	-0.000155	1.000063	0.113281	
15	1.000027	0.000014	-0.004395	-0.000014	1.000027	0.010071	
16	0.999973	-0.000025	0.048218	0.000025	0.999973	-0.041504	
17	0.999988	0.000042	0.065186	-0.000042	0.999988	0.059235	
18	1.000010	-0.000011	-0.005920	0.000011	1.000010	-0.033569	
19	0.999990	0.000015	0.074829	-0.000015	0.999990	-0.041504	
20	1.000012	-0.000002	0.132019	0.000002	1.000012	-0.104980	
21	0.999958	0.000025	0.090515	-0.000025	0.999958	-0.015289	
22	1.000009	0.000071	0.004395	-0.000071	1.000009	0.027100	
23	1.000067	0.000123	-0.018982	-0.000123	1.000067	0.060150	
24	0.999942	0.000041	0.091125	-0.000041	0.999942	0.176758	
25	1.000008	0.000055	-0.032898	-0.000055	1.000008	0.066925	
26	1.000038	0.000084	-0.074890	-0.000084	1.000038	0.115692	
27	0.999977	0.000027	-0.134216	-0.000027	0.999977	0.000488	
28	0.999997	0.000102	-0.324219	-0.000102	0.999997	0.094543	
29	1.000031	0.000202	-0.572510	-0.000202	1.000031	0.157440	
30	1.000023	0.000281	-0.807129	-0.000281	1.000023	0.210022	
31	0.999968	0.000258	-0.842102	-0.000258	0.999968	0.308014	
32	0.999955	0.000377	-1.028015	-0.000377	0.999955	0.440430	
33	1.000035	0.000495	-1.403503	-0.000495	1.000035	0.458099	
34	0.999976	0.000520	-1.504333	-0.000520	0.999976	0.535400	
35	0.999974	0.000577	-1.606689	-0.000577	0.999974	0.625885	
36	0.999985	0.000610	-1.813232	-0.000610	0.999985	0.691681	
37	0.999923	0.000627	-1.857117	-0.000627	0.999923	0.668579	
38	0.999941	0.000654	-1.941711	-0.000654	0.999941	0.686493	
39	0.999967	0.000656	-2.019714	-0.000656	0.999967	0.660095	
40	0.999903	0.000682	-1.988037	-0.000682	0.999903	0.659424	
