0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.000010	-0.000023	-0.021423	0.000023	1.000010	-0.047485	
2	1.000002	-0.000063	-0.059570	0.000063	1.000002	-0.113068	
3	0.999922	-0.000092	0.112732	0.000092	0.999922	0.039185	
4	1.000012	-0.000118	0.129761	0.000118	1.000012	-0.141937	
5	1.000001	-0.000066	-0.113647	0.000066	1.000001	-0.029785	
6	1.000017	-0.000012	0.000977	0.000012	1.000017	-0.205109	
7	0.999967	-0.000002	0.010315	0.000002	0.999967	-0.026581	
8	0.999995	-0.000008	-0.030701	0.000008	0.999995	-0.029663	
9	0.999974	-0.000014	0.030151	0.000014	0.999974	-0.094818	
10	0.999989	-0.000004	0.055725	0.000004	0.999989	-0.124268	
11	1.000062	0.000008	-0.070312	-0.000008	1.000062	-0.074432	
12	1.000001	-0.000018	0.121704	0.000018	1.000001	-0.107666	
13	1.000014	-0.000032	-0.019592	0.000032	1.000014	-0.006134	
14	0.999999	0.000008	0.038330	-0.000008	0.999999	0.144226	
15	1.000075	0.000057	-0.159424	-0.000057	1.000075	0.152588	
16	0.999961	-0.000070	0.039856	0.000070	0.999961	0.217651	
17	1.000043	-0.000093	0.009155	0.000093	1.000043	0.173157	
18	0.999984	-0.000106	0.036682	0.000106	0.999984	0.159332	
19	1.000026	-0.000094	-0.119446	0.000094	1.000026	0.140320	
20	0.999996	-0.000057	0.019104	0.000057	0.999996	0.008575	
21	1.000074	-0.000057	-0.079468	0.000057	1.000074	0.076874	
22	1.000033	-0.000027	-0.023560	0.000027	1.000033	-0.037750	
23	1.000015	-0.000028	-0.034180	0.000028	1.000015	0.016998	
24	1.000019	-0.000008	0.013672	0.000008	1.000019	-0.162354	
25	0.999979	0.000007	0.075500	-0.000007	0.999979	0.099335	
26	1.000015	0.000005	0.024902	-0.000005	1.000015	-0.183197	
27	0.999988	0.000033	0.064453	-0.000033	0.999988	-0.117615	
28	1.000016	-0.000020	0.046509	0.000020	1.000016	-0.299652	
29	0.999987	-0.000039	0.012207	0.000039	0.999987	-0.213776	
30	0.999936	-0.000114	0.090759	0.000114	0.999936	-0.216400	
31	1.000047	0.000039	-0.090942	-0.000039	1.000047	-0.014465	
32	1.000019	-0.000045	-0.025269	0.000045	1.000019	-0.004486	
33	1.000000	-0.000088	-0.005310	0.000088	1.000000	-0.052765	
