0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.000015	0.000030	-0.082947	-0.000030	1.000015	-0.005890	
2	1.000070	-0.000078	0.025208	0.000078	1.000070	-0.187683	
3	0.999856	0.000015	0.190796	-0.000015	0.999856	0.081879	
4	0.999956	0.000090	-0.071655	-0.000090	0.999956	0.160278	
5	1.000029	0.000018	-0.108582	-0.000018	1.000029	-0.015808	
6	0.999956	-0.000067	0.093872	0.000067	0.999956	-0.052277	
7	0.999986	0.000037	-0.091370	-0.000037	0.999986	0.073425	
8	0.999957	-0.000011	0.029480	0.000011	0.999957	0.058441	
9	0.999941	-0.000057	0.095276	0.000057	0.999941	0.054199	
10	0.999980	0.000086	-0.069275	-0.000086	0.999980	0.149963	
11	0.999925	0.000032	-0.087524	-0.000032	0.999925	0.106232	
12	1.000011	-0.000154	-0.041931	0.000154	1.000011	-0.145233	
13	0.999960	0.000001	-0.011292	-0.000001	0.999960	0.055573	
14	0.999870	0.000098	-0.083130	-0.000098	0.999870	0.117737	
15	0.999993	-0.000144	-0.009460	0.000144	0.999993	-0.223907	
16	0.999899	0.000015	-0.066956	-0.000015	0.999899	-0.080872	
17	0.999923	-0.000020	-0.041809	0.000020	0.999923	-0.173767	
18	1.000140	-0.000086	-0.102173	0.000086	1.000140	-0.279816	
19	0.999927	-0.000037	-0.012085	0.000037	0.999927	-0.005127	
20	1.000067	0.000089	-0.329773	-0.000089	1.000067	0.087128	
21	1.000129	-0.000086	-0.170837	0.000086	1.000129	-0.088593	
22	1.000109	-0.000064	-0.149963	0.000064	1.000109	-0.069031	
23	1.000184	-0.000020	-0.349182	0.000020	1.000184	0.031616	
24	1.000189	-0.000005	-0.342346	0.000005	1.000189	0.102814	
25	1.000300	-0.000069	-0.266785	0.000069	1.000300	-0.021759	
26	1.000272	0.000009	-0.466064	-0.000009	1.000272	0.106079	
27	1.000360	0.000003	-0.472839	-0.000003	1.000360	0.171143	
28	1.000477	-0.000014	-0.523865	0.000014	1.000477	0.047363	
29	1.000388	-0.000023	-0.407227	0.000023	1.000388	0.135010	
30	1.000452	0.000033	-0.634277	-0.000033	1.000452	0.207336	
31	1.000567	-0.000048	-0.608643	0.000048	1.000567	0.012360	
32	1.000473	-0.000034	-0.517151	0.000034	1.000473	0.080719	
33	1.000541	0.000069	-0.691040	-0.000069	1.000541	0.249054	
34	1.000672	-0.000034	-0.718262	0.000034	1.000672	0.005157	
35	1.000568	-0.000052	-0.578979	0.000052	1.000568	0.105011	
36	1.000610	0.000077	-0.737976	-0.000077	1.000610	0.239685	
37	1.000737	-0.000030	-0.795898	0.000030	1.000737	-0.075745	
38	1.000720	-0.000070	-0.649597	0.000070	1.000720	-0.007202	
39	1.000705	0.000081	-0.796997	-0.000081	1.000705	0.174561	
40	1.000799	-0.000012	-0.870544	0.000012	1.000799	0.028137	
41	1.000773	-0.000058	-0.738403	0.000058	1.000773	0.025330	
42	1.000815	0.000062	-0.871765	-0.000062	1.000815	0.130615	
